hour,day_of_week,rain_mm,road_type_enc,accident_rate_norm,speed_limit,school_zone,hospital_zone,ped_density_enc,lane_count,has_signal,traffic_vol_norm,incident_weight,cops_deployed,risk_label
0.261,0.833,0.000,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.330,0.000,0.200,32
0.130,0.167,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.167,0.000,0.300,23
0.261,0.167,0.200,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.334,0.000,0.300,37
0.652,0.167,0.200,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.532,0.000,0.400,39
0.391,0.167,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.738,0.000,0.300,43
0.391,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.836,0.000,0.200,53
0.783,0.833,0.000,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.748,0.000,0.200,52
0.261,0.833,0.200,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.345,0.000,0.100,46
0.261,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.305,0.000,0.400,29
0.130,0.833,0.200,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.158,0.000,0.300,27
0.391,0.833,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.936,0.000,0.300,48
0.652,0.833,0.200,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.583,0.000,0.100,48
0.522,0.833,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.593,0.000,0.200,42
0.000,0.167,0.200,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.123,0.000,0.300,32
0.783,0.167,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.848,0.000,0.200,52
0.261,0.167,0.000,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.326,0.000,0.200,41
0.261,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.305,0.000,0.200,38
0.000,0.167,0.000,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.112,0.000,0.300,26
0.783,0.833,0.000,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.755,0.000,0.300,50
0.000,0.167,0.000,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.140,0.000,0.300,32
0.000,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.127,0.000,0.200,37
0.913,0.167,0.200,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.119,0.000,0.100,34
0.783,0.167,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.936,0.000,0.200,77
0.913,0.167,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.132,0.000,0.300,38
0.130,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.165,0.000,0.200,26
0.652,0.833,0.000,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.615,0.000,0.100,46
0.522,0.833,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.606,0.000,0.200,39
0.391,0.833,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.791,0.000,0.200,74
0.783,0.167,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.999,0.000,0.000,70
0.652,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.516,0.000,0.100,45
0.261,0.833,0.000,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.346,0.000,0.200,47
0.652,0.167,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.549,0.000,0.200,50
0.391,0.167,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.731,0.000,0.300,57
0.783,0.833,0.000,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.817,0.000,0.300,48
0.652,0.833,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.551,0.000,0.200,44
0.391,0.833,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.986,0.000,0.000,47
0.261,0.167,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.434,0.000,0.200,52
0.783,0.167,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.873,0.000,0.200,61
0.913,0.167,0.200,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.133,0.000,0.200,42
0.000,0.833,0.200,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.135,0.000,0.400,31
0.522,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.515,0.000,0.000,45
0.130,0.167,0.200,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.149,0.000,0.100,39
0.783,0.833,0.000,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,1.000,0.000,0.300,42
0.522,0.167,0.000,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.574,0.000,0.300,52
0.783,0.833,0.200,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.882,0.000,0.100,61
0.913,0.833,0.000,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.128,0.000,0.000,42
0.261,0.833,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.348,0.000,0.100,45
0.391,0.833,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.960,0.000,0.100,52
0.130,0.167,0.000,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.125,0.000,0.100,30
0.000,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.145,0.000,0.100,41
0.652,0.833,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.596,0.000,0.300,37
0.913,0.167,0.200,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.142,0.000,0.200,34
0.130,0.833,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.158,0.000,0.200,26
0.130,0.833,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.151,0.000,0.300,26
0.130,0.833,0.200,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.145,0.000,0.200,32
0.130,0.833,0.200,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.123,0.000,0.200,31
0.261,0.167,0.000,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.430,0.000,0.100,36
0.261,0.833,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.345,0.000,0.200,29
0.913,0.833,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.129,0.000,0.000,41
0.522,0.167,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.556,0.000,0.200,47
0.783,0.167,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.974,0.000,0.400,60
0.391,0.167,0.200,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.882,0.000,0.300,69
0.783,0.167,0.200,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.999,0.000,0.100,74
0.391,0.167,0.000,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.791,0.000,0.200,81
0.130,0.167,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.127,0.000,0.200,29
0.130,0.167,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.120,0.000,0.300,38
0.783,0.833,0.200,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.887,0.000,0.200,61
0.391,0.167,0.000,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.731,0.000,0.200,54
0.391,0.833,0.000,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.831,0.000,0.000,54
0.652,0.833,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.581,0.000,0.300,43
0.391,0.167,0.200,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.687,0.000,0.300,59
0.522,0.167,0.200,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.475,0.000,0.200,63
0.130,0.167,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.134,0.000,0.400,28
0.261,0.833,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.378,0.000,0.100,35
0.130,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.132,0.000,0.300,33
0.522,0.833,0.200,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.457,0.000,0.400,39
0.913,0.167,0.000,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.114,0.000,0.200,37
0.130,0.167,0.200,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.123,0.000,0.100,24
0.913,0.833,0.000,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.132,0.000,0.300,41
0.130,0.167,0.200,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.152,0.000,0.100,40
0.783,0.167,0.000,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.774,0.000,0.000,55
0.000,0.833,0.200,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.120,0.000,0.200,35
0.913,0.167,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.126,0.000,0.200,57
0.130,0.833,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.136,0.000,0.100,23
0.913,0.833,0.200,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.145,0.000,0.200,36
0.130,0.167,0.200,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.126,0.000,0.300,31
0.652,0.833,0.000,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.617,0.000,0.100,34
0.130,0.167,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.131,0.000,0.100,50
0.652,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.551,0.000,0.100,43
0.652,0.167,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.516,0.000,0.100,50
0.391,0.167,0.000,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.791,0.000,0.200,54
0.261,0.833,0.000,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.362,0.000,0.100,25
0.522,0.833,0.200,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.484,0.000,0.400,27
0.391,0.833,0.000,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.836,0.000,0.100,64
0.652,0.833,0.000,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.480,0.000,0.100,25
0.391,0.167,0.000,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.831,0.000,0.300,59
0.652,0.167,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.655,0.000,0.200,54
0.261,0.167,0.000,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.382,0.000,0.300,42
0.652,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.622,0.000,0.300,42
0.652,0.167,0.000,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.653,0.000,0.300,57
0.130,0.167,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.136,0.000,0.300,24
0.261,0.833,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.315,0.000,0.000,35
0.391,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.866,0.000,0.300,59
0.522,0.167,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.598,0.000,0.100,35
0.522,0.833,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.584,0.000,0.100,44
0.130,0.167,0.200,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.128,0.000,0.400,40
0.000,0.833,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.128,0.000,0.100,37
0.913,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.141,0.000,0.000,35
0.522,0.167,0.200,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.520,0.000,0.200,46
0.783,0.167,0.000,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.755,0.000,0.000,64
0.913,0.833,0.000,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.115,0.000,0.000,23
0.130,0.833,0.000,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.138,0.000,0.300,18
0.261,0.833,0.200,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,0.331,0.000,0.200,39
0.783,0.833,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.973,0.000,0.300,52
0.130,0.167,0.200,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.138,0.000,0.200,26
0.000,0.833,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.161,0.000,0.300,25
0.913,0.167,0.200,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.119,0.000,0.200,26
0.783,0.167,0.200,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.755,0.000,0.100,68
0.130,0.167,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.142,0.000,0.100,41
0.391,0.167,0.000,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.951,0.000,0.100,69
0.783,0.833,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.886,0.000,0.400,56
0.913,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.333,0.500,1.000,0.146,0.000,0.000,32
0.652,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.546,0.000,0.000,48
0.913,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.128,0.000,0.200,31
0.261,0.833,0.200,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.306,0.000,0.300,41
0.522,0.167,0.000,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.539,0.000,0.200,50
0.913,0.833,0.000,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.141,0.000,0.100,31
0.261,0.167,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.395,0.000,0.000,43
0.783,0.167,0.000,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,1.000,0.000,0.000,61
0.522,0.833,0.000,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.518,0.000,0.100,48
0.000,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.127,0.000,0.300,30
0.261,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.378,0.000,0.400,38
0.391,0.833,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.738,0.000,0.200,37
0.783,0.833,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.848,0.000,0.300,43
0.000,0.167,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.161,0.000,0.100,33
0.391,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.955,0.000,0.100,61
0.783,0.833,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,1.000,0.000,0.100,59
0.522,0.167,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.461,0.000,0.200,53
0.783,0.167,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.965,0.000,0.200,75
0.783,0.833,0.000,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.775,0.000,0.200,41
0.130,0.833,0.200,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.142,0.000,0.100,36
0.783,0.167,0.000,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,1.000,0.000,0.100,78
0.913,0.833,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.151,0.000,0.100,27
0.522,0.833,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.504,0.000,0.400,38
0.783,0.167,0.200,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.798,0.000,0.300,61
0.652,0.833,0.200,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.653,0.000,0.100,52
0.261,0.833,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.369,0.000,0.300,30
0.522,0.833,0.200,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.522,0.000,0.300,26
0.783,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.952,0.000,0.200,56
0.000,0.167,0.200,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.136,0.000,0.100,46
0.000,0.833,0.200,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.148,0.000,0.200,33
0.913,0.167,0.200,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.122,0.000,0.400,41
0.783,0.167,0.200,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,1.000,0.000,0.200,83
0.652,0.167,0.200,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.480,0.000,0.300,30
0.261,0.833,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.332,0.000,0.400,31
0.000,0.833,0.200,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.165,0.000,0.100,35
0.783,0.167,0.000,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.748,0.000,0.100,63
0.652,0.167,0.200,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.597,0.000,0.300,54
0.130,0.167,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.142,0.000,0.100,39
0.913,0.833,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.123,0.000,0.200,24
0.913,0.167,0.200,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.140,0.000,0.400,26
0.783,0.167,0.000,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,1.000,0.000,0.300,53
0.783,0.833,0.000,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,1.000,0.000,0.000,49
0.000,0.833,0.000,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.154,0.000,0.100,31
0.000,0.833,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.132,0.000,0.300,16
0.783,0.833,0.200,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.845,0.000,0.300,56
0.261,0.167,0.000,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.324,0.000,0.100,50
0.000,0.167,0.000,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.117,0.000,0.300,29
0.652,0.167,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.653,0.000,0.400,60
0.391,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.955,0.000,0.200,54
0.913,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.128,0.000,0.300,25
0.913,0.167,0.200,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,0.142,0.000,0.100,41
0.391,0.833,0.200,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.911,0.000,0.300,56
0.261,0.167,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.321,0.000,0.200,43
0.913,0.167,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.124,0.000,0.300,27
0.000,0.833,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.117,0.000,0.400,18
0.391,0.167,0.200,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.867,0.000,0.300,59
0.130,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.333,0.500,1.000,0.144,0.000,0.100,32
0.130,0.167,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.156,0.000,0.300,32
0.783,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.911,0.000,0.300,63
0.000,0.833,0.200,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.117,0.000,0.300,27
0.000,0.167,0.200,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.124,0.000,0.200,41
0.000,0.167,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.146,0.000,0.100,34
0.522,0.833,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.461,0.000,0.100,46
0.913,0.167,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.148,0.000,0.000,38
0.913,0.167,0.000,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.142,0.000,0.200,31
0.522,0.833,0.000,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.552,0.000,0.000,42
0.000,0.833,0.200,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.134,0.000,0.100,38
0.652,0.833,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.557,0.000,0.300,43
0.130,0.167,0.000,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.145,0.000,0.200,37
0.652,0.833,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.509,0.000,0.200,25
0.261,0.167,0.000,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.346,0.000,0.000,58
0.391,0.833,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.790,0.000,0.200,61
0.522,0.167,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.457,0.000,0.100,51
0.522,0.833,0.000,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.523,0.000,0.000,43
0.522,0.833,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.546,0.000,0.200,33
0.261,0.167,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.391,0.000,0.300,29
0.783,0.167,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.808,0.000,0.400,62
0.130,0.833,0.200,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,0.128,0.000,0.200,34
0.261,0.833,0.000,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.362,0.000,0.100,49
0.261,0.167,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.315,0.000,0.300,37
0.261,0.833,0.200,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.348,0.000,0.200,47
0.261,0.167,0.200,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.394,0.000,0.300,48
0.391,0.833,0.000,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.923,0.000,0.300,51
0.522,0.167,0.000,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.631,0.000,0.300,44
0.130,0.167,0.200,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.136,0.000,0.200,31
0.391,0.167,0.000,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.898,0.000,0.200,58
0.000,0.167,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.130,0.000,0.200,39
0.522,0.833,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.553,0.000,0.300,39
0.783,0.167,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.886,0.000,0.400,66
0.783,0.167,0.200,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.903,0.000,0.300,76
0.391,0.167,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.960,0.000,0.400,58
0.913,0.167,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.126,0.000,0.200,41
0.130,0.167,0.000,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.149,0.000,0.000,37
0.261,0.833,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.395,0.000,0.200,33
0.913,0.833,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.140,0.000,0.000,25
0.652,0.833,0.000,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.641,0.000,0.100,39
0.913,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.127,0.000,0.200,35
0.130,0.833,0.000,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.145,0.000,0.200,31
0.000,0.167,0.200,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.117,0.000,0.400,30
0.522,0.167,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.546,0.000,0.300,38
0.522,0.833,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.606,0.000,0.300,41
0.522,0.167,0.000,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.519,0.000,0.000,66
0.652,0.167,0.000,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.564,0.000,0.100,41
0.000,0.167,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.138,0.000,0.000,42
0.000,0.833,0.000,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.117,0.000,0.300,18
0.000,0.833,0.000,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.133,0.000,0.000,31
0.783,0.833,0.200,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.903,0.000,0.200,66
0.000,0.167,0.200,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.126,0.000,0.400,37
0.913,0.833,0.200,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.130,0.000,0.400,29
0.522,0.167,0.000,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.457,0.000,0.200,46
0.130,0.167,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.134,0.000,0.200,31
0.391,0.167,0.200,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.881,0.000,0.400,66
0.261,0.167,0.000,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.369,0.000,0.300,33
0.783,0.167,0.000,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,1.000,0.000,0.300,51
0.783,0.833,0.200,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,1.000,0.000,0.200,66
0.522,0.167,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.631,0.000,0.400,46
0.130,0.167,0.000,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.135,0.000,0.300,37
0.783,0.833,0.000,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.845,0.000,0.200,54
